* Measurement data measured by REW V5.20.13
* Source: In 1-2 (MOTU M Series), LINE_IN (Ö÷Òô), L, volume: 0.250
* Format: 256k Log Swept Sine, 1 sweep at 0.0 dBFS with no timing reference
* Dated: 2026-8-4 10:33:04
* REW Settings:
4212.524757 84.492 142.5151
4212.890968 84.492 142.4631
4213.257179 84.491 142.4114
4213.623390 84.491 142.3595
4213.989601 84.490 142.3076
4214.355812 84.489 142.2559
4214.722023 84.489 142.2039
4215.088234 84.488 142.1521
4215.454445 84.488 142.1003
4215.820656 84.487 142.0483
4216.186867 84.487 141.9966
4216.553077 84.486 141.9448
4216.919288 84.486 141.8928
4217.285499 84.485 141.8411
4217.651710 84.485 141.7893
4218.017921 84.484 141.7374
4218.384132 84.484 141.6855
4218.750343 84.483 141.6338
4219.116554 84.483 141.5820
4219.482765 84.482 141.5302
4219.848976 84.482 141.4783
4220.215187 84.481 141.4265
4220.581398 84.481 141.3748
4220.947609 84.480 141.3229
4221.313820 84.480 141.2711
4221.680031 84.479 141.2192
4222.046242 84.479 141.1675
4222.412453 84.478 141.1157
4222.778664 84.477 141.0640
4223.144875 84.477 141.0121
4223.511086 84.476 140.9603
4223.877297 84.476 140.9084
4224.243508 84.475 140.8567
4224.609719 84.475 140.8049
4224.975930 84.474 140.7532
4225.342141 84.474 140.7014
4225.708352 84.473 140.6497
4226.074563 84.473 140.5979
4226.440774 84.472 140.5461
4226.806985 84.472 140.4944
4227.173196 84.471 140.4426
4227.539407 84.471 140.3909
4227.905617 84.470 140.3391
4228.271828 84.470 140.2874
4228.638039 84.469 140.2356
4229.004250 84.469 140.1838
4229.370461 84.468 140.1321
4229.736672 84.468 140.0803
4230.102883 84.467 140.0286
4230.469094 84.467 139.9768
4230.835305 84.466 139.9250
4231.201516 84.466 139.8733
4231.567727 84.465 139.8215
4231.933938 84.465 139.7698
4232.300149 84.464 139.7180
4232.666360 84.463 139.6664
4233.032571 84.463 139.6146
4233.398782 84.462 139.5630
4233.764993 84.462 139.5112
4234.131204 84.461 139.4595
4234.497415 84.461 139.4077
4234.863626 84.460 139.3560
4235.229837 84.460 139.3043
4235.596048 84.459 139.2527
4235.962259 84.459 139.2009
4236.328470 84.458 139.1492
4236.694681 84.458 139.0974
4237.060892 84.457 139.0458
4237.427103 84.457 138.9941
4237.793314 84.456 138.9424
4238.159525 84.456 138.8906
4238.525736 84.455 138.8390
4238.891946 84.455 138.7874
4239.258157 84.454 138.7356
4239.624368 84.454 138.6840
4239.990579 84.453 138.6323
4240.356790 84.453 138.5806
4240.723001 84.452 138.5288
4241.089212 84.452 138.4773
4241.455423 84.451 138.4255
4241.821634 84.451 138.3739
4242.187845 84.450 138.3223
4242.554056 84.450 138.2705
4242.920267 84.449 138.2189
4243.286478 84.449 138.1672
4243.652689 84.448 138.1155
4244.018900 84.447 138.0640
4244.385111 84.447 138.0122
4244.751322 84.446 137.9606
4245.117533 84.446 137.9089
4245.483744 84.445 137.8573
4245.849955 84.445 137.8057
4246.216166 84.444 137.7540
4246.582377 84.444 137.7024
4246.948588 84.443 137.6508
4247.314799 84.443 137.5991
4247.681010 84.442 137.5475
4248.047221 84.442 137.4958
4248.413432 84.441 137.4442
4248.779643 84.441 137.3926
4249.145854 84.440 137.3409
4249.512065 84.440 137.2893
4249.878276 84.439 137.2378
4250.244486 84.439 137.1860
4250.610697 84.438 137.1345
4250.976908 84.438 137.0829
4251.343119 84.437 137.0312
4251.709330 84.437 136.9797
4252.075541 84.436 136.9280
4252.441752 84.436 136.8765
4252.807963 84.435 136.8248
4253.174174 84.435 136.7732
4253.540385 84.434 136.7217
4253.906596 84.434 136.6700
4254.272807 84.433 136.6184
4254.639018 84.433 136.5669
4255.005229 84.432 136.5153
4255.371440 84.432 136.4636
4255.737651 84.431 136.4121
4256.103862 84.431 136.3606
4256.470073 84.430 136.3090
4256.836284 84.429 136.2573
4257.202495 84.429 136.2058
4257.568706 84.428 136.1543
4257.934917 84.428 136.1027
4258.301128 84.427 136.0510
4258.667339 84.427 135.9995
4259.033550 84.426 135.9480
4259.399761 84.426 135.8965
4259.765972 84.425 135.8448
4260.132183 84.425 135.7933
4260.498394 84.424 135.7417
4260.864605 84.424 135.6902
4261.230816 84.423 135.6387
4261.597026 84.423 135.5872
4261.963237 84.422 135.5356
4262.329448 84.422 135.4841
4262.695659 84.421 135.4325
4263.061870 84.421 135.3809
4263.428081 84.420 135.3293
4263.794292 84.420 135.2778
4264.160503 84.419 135.2263
4264.526714 84.419 135.1748
4264.892925 84.418 135.1233
4265.259136 84.418 135.0718
4265.625347 84.417 135.0203
4265.991558 84.417 134.9688
4266.357769 84.416 134.9172
4266.723980 84.416 134.8657
4267.090191 84.415 134.8142
4267.456402 84.415 134.7627
4267.822613 84.414 134.7112
4268.188824 84.414 134.6597
4268.555035 84.413 134.6082
4268.921246 84.413 134.5566
4269.287457 84.412 134.5051
4269.653668 84.412 134.4536
4270.019879 84.411 134.4022
4270.386090 84.411 134.3507
4270.752301 84.410 134.2993
4271.118512 84.410 134.2478
4271.484723 84.409 134.1963
4271.850934 84.408 134.1448
4272.217145 84.408 134.0933
4272.583355 84.407 134.0417
4272.949566 84.407 133.9904
4273.315777 84.406 133.9390
4273.681988 84.406 133.8875
4274.048199 84.405 133.8359
4274.414410 84.405 133.7844
4274.780621 84.404 133.7330
4275.146832 84.404 133.6816
4275.513043 84.403 133.6301
4275.879254 84.403 133.5786
4276.245465 84.402 133.5272
4276.611676 84.402 133.4758
4276.977887 84.401 133.4243
4277.344098 84.401 133.3729
4277.710309 84.400 133.3215
4278.076520 84.400 133.2700
4278.442731 84.399 133.2185
4278.808942 84.399 133.1672
4279.175153 84.398 133.1157
4279.541364 84.398 133.0642
4279.907575 84.397 133.0129
4280.273786 84.397 132.9614
4280.639997 84.396 132.9100
4281.006208 84.396 132.8586
4281.372419 84.395 132.8071
4281.738630 84.395 132.7559
4282.104841 84.394 132.7043
4282.471052 84.394 132.6530
4282.837263 84.393 132.6016
4283.203474 84.393 132.5502
4283.569685 84.392 132.4988
4283.935895 84.392 132.4473
4284.302106 84.391 132.3960
4284.668317 84.391 132.3445
4285.034528 84.390 132.2932
4285.400739 84.390 132.2417
4285.766950 84.389 132.1904
4286.133161 84.389 132.1389
4286.499372 84.388 132.0876
4286.865583 84.388 132.0363
4287.231794 84.387 131.9849
4287.598005 84.387 131.9335
4287.964216 84.386 131.8821
4288.330427 84.386 131.8308
4288.696638 84.385 131.7793
4289.062849 84.384 131.7280
4289.429060 84.384 131.6766
4289.795271 84.383 131.6252
4290.161482 84.383 131.5740
4290.527693 84.382 131.5226
4290.893904 84.382 131.4712
4291.260115 84.381 131.4199
4291.626326 84.381 131.3685
4291.992537 84.380 131.3171
4292.358748 84.380 131.2659
4292.724959 84.379 131.2145
4293.091170 84.379 131.1631
4293.457381 84.378 131.1118
4293.823592 84.378 131.0605
4294.189803 84.377 131.0092
4294.556014 84.377 130.9578
4294.922224 84.376 130.9065
4295.288435 84.376 130.8552
4295.654646 84.375 130.8038
4296.020857 84.375 130.7524
4296.387068 84.374 130.7012
4296.753279 84.374 130.6499
4297.119490 84.373 130.5986
4297.485701 84.373 130.5472
4297.851912 84.372 130.4960
4298.218123 84.372 130.4446
4298.584334 84.371 130.3933
4298.950545 84.371 130.3420
4299.316756 84.370 130.2908
4299.682967 84.370 130.2395
4300.049178 84.369 130.1882
4300.415389 84.369 130.1368
4300.781600 84.368 130.0856
4301.147811 84.368 130.0343
4301.514022 84.367 129.9830
4301.880233 84.367 129.9318
4302.246444 84.366 129.8804
4302.612655 84.366 129.8291
4302.978866 84.365 129.7778
4303.345077 84.365 129.7266
4303.711288 84.364 129.6753
4304.077499 84.364 129.6240
4304.443710 84.363 129.5728
4304.809921 84.363 129.5215
4305.176132 84.362 129.4703
4305.542343 84.362 129.4191
4305.908554 84.361 129.3678
4306.274764 84.361 129.3165
4306.640975 84.360 129.2654
4307.007186 84.360 129.2141
4307.373397 84.359 129.1628
4307.739608 84.359 129.1116
4308.105819 84.358 129.0603
4308.472030 84.358 129.0092
4308.838241 84.357 128.9579
4309.204452 84.357 128.9067
4309.570663 84.356 128.8555
4309.936874 84.356 128.8042
4310.303085 84.355 128.7529
4310.669296 84.355 128.7018
4311.035507 84.354 128.6506
4311.401718 84.354 128.5994
4311.767929 84.353 128.5481
4312.134140 84.353 128.4968
4312.500351 84.352 128.4457
4312.866562 84.352 128.3945
4313.232773 84.351 128.3433
4313.598984 84.351 128.2920
4313.965195 84.350 128.2408
4314.331406 84.350 128.1897
4314.697617 84.349 128.1384
4315.063828 84.349 128.0873
4315.430039 84.348 128.0361
4315.796250 84.348 127.9849
4316.162461 84.347 127.9337
4316.528672 84.346 127.8826
4316.894883 84.346 127.8313
4317.261093 84.345 127.7802
4317.627304 84.345 127.7290
4317.993515 84.344 127.6777
4318.359726 84.344 127.6266
4318.725937 84.343 127.5754
4319.092148 84.343 127.5243
4319.458359 84.342 127.4731
4319.824570 84.342 127.4219
4320.190781 84.341 127.3708
4320.556992 84.341 127.3196
4320.923203 84.340 127.2684
4321.289414 84.340 127.2173
4321.655625 84.339 127.1661
4322.021836 84.339 127.1150
4322.388047 84.338 127.0638
4322.754258 84.338 127.0127
4323.120469 84.337 126.9615
4323.486680 84.337 126.9104
4323.852891 84.336 126.8593
4324.219102 84.336 126.8081
4324.585313 84.335 126.7571
4324.951524 84.335 126.7059
4325.317735 84.334 126.6548
4325.683946 84.334 126.6036
4326.050157 84.333 126.5525
4326.416368 84.333 126.5015
4326.782579 84.332 126.4503
4327.148790 84.332 126.3992
4327.515001 84.331 126.3481
4327.881212 84.331 126.2969
4328.247423 84.330 126.2458
4328.613633 84.330 126.1947
4328.979844 84.329 126.1436
4329.346055 84.329 126.0925
4329.712266 84.328 126.0414
4330.078477 84.328 125.9902
4330.444688 84.327 125.9392
4330.810899 84.327 125.8882
4331.177110 84.326 125.8370
4331.543321 84.326 125.7859
4331.909532 84.325 125.7349
4332.275743 84.325 125.6837
4332.641954 84.324 125.6326
4333.008165 84.324 125.5815
4333.374376 84.323 125.5305
4333.740587 84.323 125.4795
4334.106798 84.322 125.4283
4334.473009 84.322 125.3772
4334.839220 84.321 125.3262
4335.205431 84.321 125.2751
4335.571642 84.320 125.2241
4335.937853 84.320 125.1730
4336.304064 84.319 125.1218
4336.670275 84.319 125.0708
4337.036486 84.319 125.0198
4337.402697 84.318 124.9688
4337.768908 84.318 124.9177
4338.135119 84.317 124.8667
4338.501330 84.317 124.8156
4338.867541 84.316 124.7645
4339.233752 84.316 124.7134
4339.599963 84.315 124.6624
4339.966173 84.315 124.6113
4340.332384 84.314 124.5603
4340.698595 84.314 124.5093
4341.064806 84.313 124.4583
4341.431017 84.313 124.4072
4341.797228 84.312 124.3562
4342.163439 84.312 124.3052
4342.529650 84.311 124.2542
4342.895861 84.311 124.2031
4343.262072 84.310 124.1521
4343.628283 84.310 124.1011
4343.994494 84.309 124.0500
4344.360705 84.309 123.9990
4344.726916 84.308 123.9480
4345.093127 84.308 123.8970
4345.459338 84.307 123.8459
4345.825549 84.307 123.7949
4346.191760 84.306 123.7439
4346.557971 84.306 123.6930
4346.924182 84.305 123.6420
4347.290393 84.305 123.5909
4347.656604 84.304 123.5400
4348.022815 84.304 123.4890
4348.389026 84.303 123.4380
4348.755237 84.303 123.3870
4349.121448 84.302 123.3359
4349.487659 84.302 123.2849
4349.853870 84.301 123.2340
4350.220081 84.301 123.1831
4350.586292 84.300 123.1321
4350.952502 84.300 123.0811
4351.318713 84.299 123.0300
4351.684924 84.299 122.9791
4352.051135 84.298 122.9281
4352.417346 84.298 122.8772
4352.783557 84.297 122.8262
4353.149768 84.297 122.7751
4353.515979 84.296 122.7242
4353.882190 84.296 122.6733
4354.248401 84.295 122.6223
4354.614612 84.295 122.5713
4354.980823 84.294 122.5204
4355.347034 84.294 122.4695
4355.713245 84.293 122.4185
4356.079456 84.293 122.3676
4356.445667 84.292 122.3167
4356.811878 84.292 122.2656
4357.178089 84.291 122.2146
4357.544300 84.291 122.1638
4357.910511 84.290 122.1128
4358.276722 84.290 122.0618
4358.642933 84.289 122.0110
4359.009144 84.289 121.9600
4359.375355 84.288 121.9091
4359.741566 84.288 121.8582
4360.107777 84.288 121.8071
4360.473988 84.287 121.7562
4360.840199 84.287 121.7053
4361.206410 84.286 121.6543
4361.572621 84.286 121.6035
4361.938832 84.285 121.5525
4362.305042 84.285 121.5017
4362.671253 84.284 121.4507
4363.037464 84.284 121.3998
4363.403675 84.283 121.3489
4363.769886 84.283 121.2980
4364.136097 84.282 121.2471
4364.502308 84.282 121.1962
4364.868519 84.281 121.1453
4365.234730 84.281 121.0942
4365.600941 84.280 121.0435
4365.967152 84.280 120.9924
4366.333363 84.279 120.9417
4366.699574 84.279 120.8907
4367.065785 84.278 120.8398
4367.431996 84.278 120.7889
4367.798207 84.277 120.7380
4368.164418 84.277 120.6871
4368.530629 84.276 120.6362
4368.896840 84.276 120.5854
4369.263051 84.275 120.5344
4369.629262 84.275 120.4836
4369.995473 84.274 120.4327
4370.361684 84.274 120.3818
4370.727895 84.273 120.3311
4371.094106 84.273 120.2800
4371.460317 84.272 120.2292
4371.826528 84.272 120.1783
4372.192739 84.271 120.1274
4372.558950 84.271 120.0767
4372.925161 84.271 120.0258
4373.291371 84.270 119.9749
4373.657582 84.270 119.9241
4374.023793 84.269 119.8732
4374.390004 84.269 119.8223
4374.756215 84.268 119.7715
4375.122426 84.268 119.7206
4375.488637 84.267 119.6697
4375.854848 84.267 119.6189
4376.221059 84.266 119.5681
4376.587270 84.266 119.5172
4376.953481 84.265 119.4663
4377.319692 84.265 119.4155
4377.685903 84.264 119.3647
4378.052114 84.264 119.3138
4378.418325 84.263 119.2629
4378.784536 84.263 119.2122
4379.150747 84.262 119.1614
4379.516958 84.262 119.1105
4379.883169 84.261 119.0597
4380.249380 84.261 119.0088
4380.615591 84.260 118.9580
4380.981802 84.260 118.9072
4381.348013 84.259 118.8564
4381.714224 84.259 118.8055
4382.080435 84.258 118.7546
4382.446646 84.258 118.7039
4382.812857 84.258 118.6531
4383.179068 84.257 118.6023
4383.545279 84.257 118.5514
4383.911490 84.256 118.5006
4384.277701 84.256 118.4497
4384.643911 84.255 118.3989
4385.010122 84.255 118.3481
4385.376333 84.254 118.2974
4385.742544 84.254 118.2466
4386.108755 84.253 118.1958
4386.474966 84.253 118.1450
4386.841177 84.252 118.0942
4387.207388 84.252 118.0435
4387.573599 84.251 117.9927
4387.939810 84.251 117.9419
4388.306021 84.250 117.8911
4388.672232 84.250 117.8402
4389.038443 84.249 117.7894
4389.404654 84.249 117.7386
4389.770865 84.248 117.6879
4390.137076 84.248 117.6371
4390.503287 84.247 117.5863
4390.869498 84.247 117.5356
4391.235709 84.246 117.4849
4391.601920 84.246 117.4341
4391.968131 84.246 117.3833
4392.334342 84.245 117.3325
4392.700553 84.245 117.2817
4393.066764 84.244 117.2310
4393.432975 84.244 117.1802
4393.799186 84.243 117.1294
4394.165397 84.243 117.0786
4394.531608 84.242 117.0278
4394.897819 84.242 116.9772
4395.264030 84.241 116.9264
4395.630240 84.241 116.8757
4395.996451 84.240 116.8250
4396.362662 84.240 116.7742
4396.728873 84.239 116.7234
4397.095084 84.239 116.6726
4397.461295 84.238 116.6218
4397.827506 84.238 116.5712
4398.193717 84.237 116.5205
4398.559928 84.237 116.4697
4398.926139 84.236 116.4189
4399.292350 84.236 116.3682
4399.658561 84.236 116.3175
4400.024772 84.235 116.2668
4400.390983 84.235 116.2161
4400.757194 84.234 116.1653
4401.123405 84.234 116.1146
4401.489616 84.233 116.0638
4401.855827 84.233 116.0132
4402.222038 84.232 115.9624
4402.588249 84.232 115.9117
4402.954460 84.231 115.8611
4403.320671 84.231 115.8103
4403.686882 84.230 115.7595
4404.053093 84.230 115.7089
4404.419304 84.229 115.6582
4404.785515 84.229 115.6074
4405.151726 84.228 115.5568
4405.517937 84.228 115.5061
4405.884148 84.227 115.4553
4406.250359 84.227 115.4047
4406.616570 84.226 115.3540
4406.982780 84.226 115.3032
4407.348991 84.226 115.2526
4407.715202 84.225 115.2019
4408.081413 84.225 115.1511
4408.447624 84.224 115.1005
4408.813835 84.224 115.0498
4409.180046 84.223 114.9991
4409.546257 84.223 114.9485
4409.912468 84.222 114.8977
4410.278679 84.222 114.8472
4410.644890 84.221 114.7964
4411.011101 84.221 114.7457
4411.377312 84.220 114.6951
4411.743523 84.220 114.6444
4412.109734 84.219 114.5938
4412.475945 84.219 114.5430
4412.842156 84.218 114.4924
4413.208367 84.218 114.4417
4413.574578 84.217 114.3911
4413.940789 84.217 114.3403
4414.307000 84.216 114.2898
4414.673211 84.216 114.2390
4415.039422 84.216 114.1885
4415.405633 84.215 114.1377
4415.771844 84.215 114.0872
4416.138055 84.214 114.0364
4416.504266 84.214 113.9858
4416.870477 84.213 113.9352
4417.236688 84.213 113.8845
4417.602899 84.212 113.8339
4417.969110 84.212 113.7832
4418.335320 84.211 113.7327
4418.701531 84.211 113.6819
4419.067742 84.210 113.6313
4419.433953 84.210 113.5807
4419.800164 84.209 113.5300
4420.166375 84.209 113.4795
4420.532586 84.208 113.4288
4420.898797 84.208 113.3782
4421.265008 84.208 113.3276
4421.631219 84.207 113.2769
4421.997430 84.207 113.2263
4422.363641 84.206 113.1757
4422.729852 84.206 113.1250
4423.096063 84.205 113.0745
4423.462274 84.205 113.0239
4423.828485 84.204 112.9731
4424.194696 84.204 112.9226
4424.560907 84.203 112.8721
4424.927118 84.203 112.8214
4425.293329 84.202 112.7708
4425.659540 84.202 112.7202
4426.025751 84.201 112.6697
4426.391962 84.201 112.6190
4426.758173 84.200 112.5684
4427.124384 84.200 112.5178
4427.490595 84.199 112.4673
4427.856806 84.199 112.4166
4428.223017 84.199 112.3660
4428.589228 84.198 112.3154
4428.955439 84.198 112.2649
4429.321649 84.197 112.2142
4429.687860 84.197 112.1637
4430.054071 84.196 112.1130
4430.420282 84.196 112.0625
4430.786493 84.195 112.0120
4431.152704 84.195 111.9614
4431.518915 84.194 111.9108
4431.885126 84.194 111.8602
4432.251337 84.193 111.8096
4432.617548 84.193 111.7590
4432.983759 84.192 111.7085
4433.349970 84.192 111.6580
4433.716181 84.191 111.6074
4434.082392 84.191 111.5569
4434.448603 84.190 111.5062
4434.814814 84.190 111.4557
4435.181025 84.190 111.4052
4435.547236 84.189 111.3545
4435.913447 84.189 111.3040
4436.279658 84.188 111.2534
4436.645869 84.188 111.2029
4437.012080 84.187 111.1523
4437.378291 84.187 111.1018
4437.744502 84.186 111.0513
4438.110713 84.186 111.0007
4438.476924 84.185 110.9502
4438.843135 84.185 110.8997
4439.209346 84.184 110.8491
4439.575557 84.184 110.7986
4439.941768 84.183 110.7480
4440.307979 84.183 110.6975
4440.674189 84.182 110.6470
4441.040400 84.182 110.5964
4441.406611 84.182 110.5459
4441.772822 84.181 110.4954
4442.139033 84.181 110.4448
4442.505244 84.180 110.3943
4442.871455 84.180 110.3438
4443.237666 84.179 110.2933
4443.603877 84.179 110.2428
4443.970088 84.178 110.1923
4444.336299 84.178 110.1418
4444.702510 84.177 110.0913
4445.068721 84.177 110.0408
4445.434932 84.176 109.9902
4445.801143 84.176 109.9397
4446.167354 84.175 109.8892
4446.533565 84.175 109.8387
4446.899776 84.174 109.7882
4447.265987 84.174 109.7378
4447.632198 84.174 109.6873
4447.998409 84.173 109.6367
4448.364620 84.173 109.5862
4448.730831 84.172 109.5358
4449.097042 84.172 109.4852
4449.463253 84.171 109.4348
4449.829464 84.171 109.3843
4450.195675 84.170 109.3337
4450.561886 84.170 109.2833
4450.928097 84.169 109.2329
4451.294308 84.169 109.1824
4451.660518 84.168 109.1318
4452.026729 84.168 109.0813
4452.392940 84.167 109.0309
4452.759151 84.167 108.9805
4453.125362 84.166 108.9299
4453.491573 84.166 108.8795
4453.857784 84.165 108.8291
4454.223995 84.165 108.7786
4454.590206 84.165 108.7280
4454.956417 84.164 108.6776
4455.322628 84.164 108.6272
4455.688839 84.163 108.5767
4456.055050 84.163 108.5262
4456.421261 84.162 108.4758
4456.787472 84.162 108.4253
4457.153683 84.161 108.3749
4457.519894 84.161 108.3245
4457.886105 84.160 108.2739
4458.252316 84.160 108.2235
4458.618527 84.159 108.1731
4458.984738 84.159 108.1226
4459.350949 84.158 108.0723
4459.717160 84.158 108.0217
4460.083371 84.157 107.9713
4460.449582 84.157 107.9209
4460.815793 84.157 107.8704
4461.182004 84.156 107.8201
4461.548215 84.156 107.7695
4461.914426 84.155 107.7191
4462.280637 84.155 107.6687
4462.646848 84.154 107.6183
4463.013058 84.154 107.5679
4463.379269 84.153 107.5175
4463.745480 84.153 107.4670
4464.111691 84.152 107.4165
4464.477902 84.152 107.3662
